ttl_s,network_delay_s,params,complexity,accepted,false_rejection,replay_window_exposure_s,canonicalization_ms,signature_ms,verification_ms,server_latency_ms,end_to_end_latency_ms,concurrent_requests
30,90,50,nested,False,True,30,0.01262499999998834,0.00279200000000146,0.0025839999999999197,0.04979200000002071,90000.049792,1
30,90,50,nested,False,True,30,0.012708000000000164,0.0027499999999958114,0.0025839999999999197,0.04999999999999449,90000.05,1
30,90,50,nested,False,True,30,0.012541000000004798,0.0027499999999958114,0.002541999999994271,0.049667000000003236,90000.049667,1
30,90,50,nested,False,True,30,0.013334000000003732,0.002874999999985528,0.0027079999999901627,0.05379099999999748,90000.053791,1
30,90,50,nested,False,True,30,0.01295899999997907,0.0027499999999958114,0.002541999999994271,0.05104100000000167,90000.051041,1
30,90,5,flat,False,True,30,0.005166000000000892,0.002459000000010203,0.0023749999999989058,0.012499999999998623,90000.0125,10
30,90,5,flat,False,True,30,0.0066249999999823395,0.00358400000000092,0.0022909999999876085,0.016249999999995435,90000.01625,10
30,90,5,flat,False,True,30,0.0047499999999978115,0.0022080000000035405,0.0020829999999860682,0.011334000000001732,90000.011334,10
30,90,5,flat,False,True,30,0.007833000000012635,0.004915999999993703,0.002750000000023567,0.018959000000012827,90000.018959,10
30,90,5,flat,False,True,30,0.006625000000010095,0.003250000000010189,0.0023749999999989058,0.015500000000001624,90000.0155,10
30,90,5,flat,False,True,30,0.005041000000011175,0.0023340000000204864,0.0021669999999973655,0.012000000000012001,90000.012,10
30,90,5,flat,False,True,30,0.005333999999995731,0.0024580000000107294,0.0024170000000045544,0.012708999999999637,90000.012709,10
30,90,5,flat,False,True,30,0.0047499999999978115,0.012666999999993989,0.002291000000015364,0.022124999999983963,90000.022125,10
30,90,5,flat,False,True,30,0.007083000000018824,0.0034999999999896225,0.0023339999999927308,0.01620800000001754,90000.016208,10
30,90,5,flat,False,True,30,0.005291999999990082,0.0024999999999886224,0.0024170000000045544,0.012541000000004798,90000.012541,10
30,90,5,nested,False,True,30,0.006874999999989528,0.0023339999999927308,0.0022080000000035405,0.017833999999994354,90000.017834,10
30,90,5,nested,False,True,30,0.006417000000008555,0.0022909999999876085,0.002165999999997892,0.016791999999987706,90000.016792,10
30,90,5,nested,False,True,30,0.006416999999980799,0.002291999999987082,0.0021669999999973655,0.017208000000018542,90000.017208,10
30,90,5,nested,False,True,30,0.007916999999996177,0.003165999999998892,0.002291999999987082,0.02083299999999788,90000.020833,10
30,90,5,nested,False,True,30,0.008082999999992069,0.0032080000000045406,0.002291000000015364,0.02049999999997887,90000.0205,10
30,90,5,nested,False,True,30,0.00883299999998588,0.0036250000000070948,0.002624999999978339,0.02266700000000399,90000.022667,10
30,90,5,nested,False,True,30,0.008208000000009541,0.0031669999999983656,0.002541000000022553,0.02145900000000145,90000.021459,10
30,90,5,nested,False,True,30,0.0062919999999910825,0.0023750000000266613,0.0021669999999973655,0.016708000000004164,90000.016708,10
30,90,5,nested,False,True,30,0.006499999999992623,0.002250000000009189,0.0021669999999973655,0.01729100000000261,90000.017291,10
30,90,5,nested,False,True,30,0.0060000000000060005,0.002291999999987082,0.0021669999999973655,0.016292000000001083,90000.016292,10
30,90,20,flat,False,True,30,0.009375000000005906,0.003333000000022013,0.0024170000000045544,0.023166999999990612,90000.023167,10
30,90,20,flat,False,True,30,0.007625000000011095,0.0024160000000050808,0.0022499999999814335,0.019000000000019,90000.019,10
30,90,20,flat,False,True,30,0.009874999999992529,0.003958999999997825,0.0027079999999901627,0.024458000000004976,90000.024458,10
30,90,20,flat,False,True,30,0.007124999999996717,0.002332999999993257,0.0022909999999876085,0.018500000000004624,90000.0185,10
30,90,20,flat,False,True,30,0.007917000000023933,0.002541999999994271,0.0023749999999989058,0.019999999999992246,90000.02,10
30,90,20,flat,False,True,30,0.006958000000001352,0.0023749999999989058,0.002250000000009189,0.018082999999974314,90000.018083,10
30,90,20,flat,False,True,30,0.007540999999999798,0.002457999999982974,0.002250000000009189,0.019582999999989692,90000.019583,10
30,90,20,flat,False,True,30,0.007417000000009555,0.0023330000000210127,0.002209000000003014,0.01920899999999226,90000.019209,10
30,90,20,flat,False,True,30,0.00845800000001673,0.0030410000000091753,0.0024170000000045544,0.021582999999991692,90000.021583,10
30,90,20,flat,False,True,30,0.009375000000005906,0.003416000000006081,0.0024170000000045544,0.023458000000003976,90000.023458,10
30,90,20,nested,False,True,30,0.008750000000001812,0.0024170000000045544,0.002291000000015364,0.02849999999998687,90000.0285,10
30,90,20,nested,False,True,30,0.00862499999998434,0.002457999999982974,0.002291999999987082,0.028124999999989964,90000.028125,10
30,90,20,nested,False,True,30,0.008750000000001812,0.0027080000000179183,0.0022920000000148377,0.028374999999997152,90000.028375,10
30,90,20,nested,False,True,30,0.010124999999999718,0.0029579999999973516,0.002541999999994271,0.0319579999999986,90000.031958,10
30,90,20,nested,False,True,30,0.01004200000001565,0.002958000000025107,0.0025409999999947974,0.031540999999996044,90000.031541,10
30,90,20,nested,False,True,30,0.011750000000004812,0.0044580000000127296,0.0026250000000060947,0.03641599999998357,90000.036416,10
30,90,20,nested,False,True,30,0.008874999999991529,0.002459000000010203,0.002332999999993257,0.029124999999990964,90000.029125,10
30,90,20,nested,False,True,30,0.008541000000000798,0.0024170000000045544,0.0022920000000148377,0.02766700000000899,90000.027667,10
30,90,20,nested,False,True,30,0.010750000000003812,0.00358400000000092,0.0024170000000045544,0.03395900000000007,90000.033959,10
30,90,20,nested,False,True,30,0.00845800000001673,0.0024170000000045544,0.0022499999999814335,0.02812500000001772,90000.028125,10
30,90,50,flat,False,True,30,0.01120899999998426,0.0027499999999958114,0.0025839999999999197,0.03149999999998987,90000.0315,10
30,90,50,flat,False,True,30,0.012791999999983705,0.0029579999999973516,0.00279200000000146,0.03479099999997848,90000.034791,10
30,90,50,flat,False,True,30,0.012458999999992448,0.0032919999999880822,0.002583000000000446,0.034791000000006234,90000.034791,10
30,90,50,flat,False,True,30,0.011208000000012541,0.0027499999999958114,0.0025409999999947974,0.03137500000000015,90000.031375,10
30,90,50,flat,False,True,30,0.011249999999990434,0.0027079999999901627,0.002541999999994271,0.03162500000000734,90000.031625,10
30,90,50,flat,False,True,30,0.011082999999995069,0.0027499999999958114,0.002541999999994271,0.03129199999998833,90000.031292,10
30,90,50,flat,False,True,30,0.013666999999994989,0.0034999999999896225,0.002833000000007635,0.036791000000008234,90000.036791,10
30,90,50,flat,False,True,30,0.015041999999992894,0.004166999999999366,0.002833000000007635,0.03949999999999787,90000.0395,10
30,90,50,flat,False,True,30,0.011750000000004812,0.002915999999991703,0.0026250000000060947,0.034124999999995964,90000.034125,10
30,90,50,flat,False,True,30,0.0114169999999858,0.002874999999985528,0.002583000000000446,0.03179100000000323,90000.031791,10
30,90,50,nested,False,True,30,0.015000000000015001,0.0035409999999957975,0.002874999999985528,0.05566700000000924,90000.055667,10
30,90,50,nested,False,True,30,0.012750000000005812,0.0027499999999958114,0.0026250000000060947,0.0502909999999801,90000.050291,10
30,90,50,nested,False,True,30,0.01845899999999845,0.0037499999999968114,0.0027079999999901627,0.059792000000002954,90000.059792,10
30,90,50,nested,False,True,30,0.012874999999995529,0.00279200000000146,0.0027079999999901627,0.05087499999997802,90000.050875,10
30,90,50,nested,False,True,30,0.013999999999986246,0.0029999999999752447,0.0027910000000019863,0.05324999999997693,90000.05325,10
30,90,50,nested,False,True,30,0.024334000000014733,0.0044580000000127296,0.002915999999991703,0.07558399999998966,90000.075584,10
30,90,50,nested,False,True,30,0.01304200000001865,0.0029170000000189322,0.0026250000000060947,0.05095899999998932,90000.050959,10
30,90,50,nested,False,True,30,0.013750000000006812,0.0029579999999973516,0.002750000000023567,0.05379199999999695,90000.053792,10
30,90,50,nested,False,True,30,0.015417000000017556,0.003833000000008635,0.0029169999999911767,0.057208000000003034,90000.057208,10
30,90,50,nested,False,True,30,0.019999999999992246,0.006541999999998271,0.0034999999999896225,0.10962500000000208,90000.109625,10
30,90,5,flat,False,True,30,0.006124999999995717,0.0028750000000132836,0.002291999999987082,0.014167000000009367,90000.014167,50
30,90,5,flat,False,True,30,0.004875000000015284,0.0023330000000210127,0.002124999999991717,0.011750000000004812,90000.01175,50
30,90,5,flat,False,True,30,0.004874999999987528,0.0025839999999999197,0.002165999999997892,0.012125000000001718,90000.012125,50
30,90,5,flat,False,True,30,0.005375000000001906,0.0023749999999989058,0.0021669999999973655,0.01245800000002073,90000.012458,50
30,90,5,flat,False,True,30,0.007290999999992609,0.00379200000000246,0.0023749999999989058,0.016917000000005178,90000.016917,50
30,90,5,flat,False,True,30,0.005124999999994717,0.0024170000000045544,0.0022920000000148377,0.012291999999997083,90000.012292,50
30,90,5,flat,False,True,30,0.005042000000010649,0.0023749999999989058,0.0022080000000035405,0.012125000000001718,90000.012125,50
30,90,5,flat,False,True,30,0.00883299999998588,0.004209000000005014,0.0025409999999947974,0.01987500000000253,90000.019875,50
30,90,5,flat,False,True,30,0.006625000000010095,0.0033329999999942572,0.002332999999993257,0.015415999999990326,90000.015416,50
30,90,5,flat,False,True,30,0.005707999999993163,0.002500000000016378,0.002291000000015364,0.013166999999980611,90000.013167,50
30,90,5,nested,False,True,30,0.007875000000018284,0.009209000000010015,0.005167000000000366,0.029374999999998153,90000.029375,50
30,90,5,nested,False,True,30,0.006874999999989528,0.002459000000010203,0.002332999999993257,0.017916999999978422,90000.017917,50
30,90,5,nested,False,True,30,0.007124999999996717,0.002500000000016378,0.0023339999999927308,0.018500000000004624,90000.0185,50
30,90,5,nested,False,True,30,0.011082999999995069,0.0050000000000050004,0.0027079999999901627,0.044499999999975115,90000.0445,50
30,90,5,nested,False,True,30,0.008458999999988448,0.0034999999999896225,0.002541000000022553,0.022084000000005544,90000.022084,50
30,90,5,nested,False,True,30,0.007417000000009555,0.002709000000017392,0.0023749999999989058,0.019167000000014367,90000.019167,50
30,90,5,nested,False,True,30,0.007791000000006987,0.002915999999991703,0.002332999999993257,0.020249999999999435,90000.02025,50
30,90,5,nested,False,True,30,0.010457999999990975,0.004291000000017364,0.0025839999999999197,0.025834000000002355,90000.025834,50
30,90,5,nested,False,True,30,0.006999999999979245,0.0024160000000050808,0.002250000000009189,0.018165999999986138,90000.018166,50
30,90,5,nested,False,True,30,0.009542000000001272,0.0029579999999973516,0.0024170000000045544,0.022708000000010164,90000.022708,50
30,90,20,flat,False,True,30,0.007875000000018284,0.0025409999999947974,0.0023749999999989058,0.019916999999980423,90000.019917,50
30,90,20,flat,False,True,30,0.007332999999998258,0.0024580000000107294,0.0022909999999876085,0.019417000000021556,90000.019417,50
30,90,20,flat,False,True,30,0.00879200000000746,0.0029589999999968253,0.0024170000000045544,0.024000000000024002,90000.024,50
30,90,20,flat,False,True,30,0.00704099999998542,0.0024999999999886224,0.0023749999999989058,0.01862499999999434,90000.018625,50
30,90,20,flat,False,True,30,0.00862499999998434,0.003124999999992717,0.0024580000000107294,0.021749999999987057,90000.02175,50
30,90,20,flat,False,True,30,0.0072500000000141895,0.0024170000000045544,0.0022920000000148377,0.018582999999988692,90000.018583,50
30,90,20,flat,False,True,30,0.010791999999981705,0.0044580000000127296,0.0026670000000117433,0.027082999999983315,90000.027083,50
30,90,20,flat,False,True,30,0.007499999999993623,0.0027080000000179183,0.002500000000016378,0.01970799999997941,90000.019708,50
30,90,20,flat,False,True,30,0.011916000000000704,0.004165999999999892,0.0027089999999896364,0.027416999999974045,90000.027417,50
30,90,20,flat,False,True,30,0.007208000000008541,0.0023749999999989058,0.002332999999993257,0.01870799999997841,90000.018708,50
30,90,20,nested,False,True,30,0.011166000000006893,0.00279200000000146,0.002500000000016378,0.03216600000000014,90000.032166,50
30,90,20,nested,False,True,30,0.00904200000001465,0.002500000000016378,0.0024170000000045544,0.02908300000001307,90000.029083,50
30,90,20,nested,False,True,30,0.009417000000011555,0.002583000000000446,0.0023749999999989058,0.030040999999980667,90000.030041,50
30,90,20,nested,False,True,30,0.010875000000021284,0.003583000000001446,0.0025839999999999197,0.0339580000000006,90000.033958,50
30,90,20,nested,False,True,30,0.009291999999994083,0.0025839999999999197,0.0024580000000107294,0.029791000000001233,90000.029791,50
30,90,20,nested,False,True,30,0.012874999999995529,0.0047910000000039865,0.00279200000000146,0.03820799999998403,90000.038208,50
30,90,20,nested,False,True,30,0.009082999999993069,0.0025839999999999197,0.0023749999999989058,0.029166999999996612,90000.029167,50
30,90,20,nested,False,True,30,0.0114169999999858,0.003541999999995271,0.002583000000000446,0.03429100000001961,90000.034291,50
30,90,20,nested,False,True,30,0.010166000000005893,0.0031669999999983656,0.002541999999994271,0.0319579999999986,90000.031958,50
30,90,20,nested,False,True,30,0.009124999999998717,0.0026250000000060947,0.002500000000016378,0.030124999999991964,90000.030125,50
30,90,50,flat,False,True,30,0.01204099999999042,0.003042000000008649,0.0027499999999958114,0.03383300000001088,90000.033833,50
30,90,50,flat,False,True,30,0.012124999999973962,0.002915999999991703,0.002709000000017392,0.03895900000000507,90000.038959,50
30,90,50,flat,False,True,30,0.012291000000025365,0.0029579999999973516,0.0027499999999958114,0.033874999999988775,90000.033875,50
30,90,50,flat,False,True,30,0.01608300000000007,0.004417000000006555,0.0030410000000091753,0.04095899999997932,90000.040959,50
30,90,50,flat,False,True,30,0.01383299999999088,0.0036250000000070948,0.002833000000007635,0.036916000000025706,90000.036916,50
30,90,50,flat,False,True,30,0.01395899999998007,0.004124999999993717,0.0029579999999973516,0.03845799999999122,90000.038458,50
30,90,50,flat,False,True,30,0.012499999999998623,0.003124999999992717,0.00279200000000146,0.03479199999997795,90000.034792,50
30,90,50,flat,False,True,30,0.013000000000013001,0.003333999999993731,0.00279200000000146,0.0358339999999846,90000.035834,50
30,90,50,flat,False,True,30,0.012083999999995543,0.002874999999985528,0.0027499999999958114,0.03374999999999906,90000.03375,50
30,90,50,flat,False,True,30,0.011916000000000704,0.002958000000025107,0.0027079999999901627,0.03374999999999906,90000.03375,50
30,90,50,nested,False,True,30,0.01804099999999642,0.0050000000000050004,0.003250000000010189,0.06329199999999258,90000.063292,50
30,90,50,nested,False,True,30,0.013166000000008893,0.002874999999985528,0.0027079999999901627,0.051707999999983656,90000.051708,50
30,90,50,nested,False,True,30,0.013291999999998083,0.0029169999999911767,0.0027079999999901627,0.05183300000000113,90000.051833,50
30,90,50,nested,False,True,30,0.016083999999999543,0.003958999999997825,0.0029579999999973516,0.05745800000001022,90000.057458,50
30,90,50,nested,False,True,30,0.013415999999988326,0.002874999999985528,0.0027079999999901627,0.05233299999998775,90000.052333,50
30,90,50,nested,False,True,30,0.01462499999999034,0.0034580000000117295,0.0027910000000019863,0.05816699999999786,90000.058167,50
30,90,50,nested,False,True,30,0.014542000000006272,0.003250000000010189,0.002833000000007635,0.054541000000019046,90000.054541,50
30,90,50,nested,False,True,30,0.013125000000002718,0.0028750000000132836,0.0027079999999901627,0.05225000000000368,90000.05225,50
30,90,50,nested,False,True,30,0.013582999999983691,0.0029589999999968253,0.0027910000000019863,0.05258399999999441,90000.052584,50
30,90,50,nested,False,True,30,0.014500000000000624,0.0029579999999973516,0.002833000000007635,0.05370800000001341,90000.053708,50
30,150,5,flat,False,True,30,0.00683299999998388,0.0037499999999968114,0.0024999999999886224,0.016583000000014447,150000.016583,1
30,150,5,flat,False,True,30,0.006375000000002906,0.003541999999995271,0.0024170000000045544,0.015458999999995449,150000.015459,1
30,150,5,flat,False,True,30,0.005290999999990609,0.0025839999999999197,0.0022909999999876085,0.012790999999984232,150000.012791,1
30,150,5,flat,False,True,30,0.0049589999999988255,0.0024160000000050808,0.002250000000009189,0.012082999999996069,150000.012083,1
30,150,5,flat,False,True,30,0.004833000000009635,0.0024170000000045544,0.002167000000025121,0.01179200000001046,150000.011792,1
30,150,5,flat,False,True,30,0.004915999999993703,0.002457999999982974,0.002291999999987082,0.01204200000001765,150000.012042,1
30,150,5,flat,False,True,30,0.004916999999993177,0.0023750000000266613,0.0022080000000035405,0.011874999999994529,150000.011875,1
30,150,5,flat,False,True,30,0.004916999999993177,0.0023330000000210127,0.002250000000009189,0.011833000000016636,150000.011833,1
30,150,5,flat,False,True,30,0.004874999999987528,0.002332999999993257,0.002250000000009189,0.011750000000004812,150000.01175,1
30,150,5,flat,False,True,30,0.004874999999987528,0.0023339999999927308,0.002250000000009189,0.011791000000010987,150000.011791,1
30,150,5,nested,False,True,30,0.008666999999989988,0.003833000000008635,0.002541999999994271,0.023084000000006544,150000.023084,1
30,150,5,nested,False,True,30,0.007916999999996177,0.003459000000011203,0.002500000000016378,0.02116699999998861,150000.021167,1
30,150,5,nested,False,True,30,0.007041999999984894,0.002541999999994271,0.002291000000015364,0.018124999999979963,150000.018125,1
30,150,5,nested,False,True,30,0.006541999999998271,0.0024580000000107294,0.002291000000015364,0.017457999999997975,150000.017458,1
30,150,5,nested,False,True,30,0.006167000000001366,0.002415999999977325,0.002250000000009189,0.016957999999983597,150000.016958,1
30,150,5,nested,False,True,30,0.006499999999992623,0.0024170000000045544,0.0022499999999814335,0.017292000000002083,150000.017292,1
30,150,5,nested,False,True,30,0.006375000000002906,0.0023749999999989058,0.0022499999999814335,0.01708300000000107,150000.017083,1
30,150,5,nested,False,True,30,0.006292000000018838,0.0024580000000107294,0.002250000000009189,0.017415999999992327,150000.017416,1
30,150,5,nested,False,True,30,0.0062500000000131894,0.0023749999999989058,0.002250000000009189,0.017041999999994895,150000.017042,1
30,150,5,nested,False,True,30,0.006375000000002906,0.0023749999999989058,0.0022080000000035405,0.01708300000000107,150000.017083,1
30,150,20,flat,False,True,30,0.009665999999991515,0.004000000000004,0.0026250000000060947,0.024124999999985963,150000.024125,1
30,150,20,flat,False,True,30,0.009124999999998717,0.0034580000000117295,0.0026250000000060947,0.023166999999990612,150000.023167,1
30,150,20,flat,False,True,30,0.007833999999984353,0.0026669999999839877,0.0024589999999824474,0.020207999999993786,150000.020208,1
30,150,20,flat,False,True,30,0.007625000000011095,0.0025839999999999197,0.0023749999999989058,0.019749999999985057,150000.01975,1
30,150,20,flat,False,True,30,0.0074590000000152035,0.0025409999999947974,0.0024160000000050808,0.019292000000004084,150000.019292,1
30,150,20,flat,False,True,30,0.007416000000010081,0.0025420000000220266,0.0024170000000045544,0.019457999999999975,150000.019458,1
30,150,20,flat,False,True,30,0.007375000000003906,0.0024580000000107294,0.0023749999999989058,0.019249999999998435,150000.01925,1
30,150,20,flat,False,True,30,0.007333999999997731,0.002500000000016378,0.0023340000000204864,0.01912500000000872,150000.019125,1
30,150,20,flat,False,True,30,0.007291999999992083,0.002457999999982974,0.0023339999999927308,0.01916699999998661,150000.019167,1
30,150,20,flat,False,True,30,0.007292000000019838,0.002500000000016378,0.002291000000015364,0.01904099999999742,150000.019041,1
30,150,20,nested,False,True,30,0.010958000000005352,0.003957999999998352,0.002624999999978339,0.034874999999989775,150000.034875,1
30,150,20,nested,False,True,30,0.010334000000000731,0.003374999999999906,0.0025409999999947974,0.03254199999999652,150000.032542,1
30,150,20,nested,False,True,30,0.00937499999997815,0.0026669999999839877,0.0024170000000045544,0.029666999999983235,150000.029667,1
30,150,20,nested,False,True,30,0.009041000000015176,0.0025839999999999197,0.0023749999999989058,0.029500000000015625,150000.0295,1
30,150,20,nested,False,True,30,0.009249999999988434,0.0027089999999896364,0.0024170000000045544,0.029541999999993518,150000.029542,1
30,150,20,nested,False,True,30,0.008833999999985354,0.002541999999994271,0.0023749999999989058,0.029042000000006896,150000.029042,1
30,150,20,nested,False,True,30,0.00879200000000746,0.002583000000000446,0.002332999999993257,0.028916999999989423,150000.028917,1
30,150,20,nested,False,True,30,0.009000000000009,0.0025839999999999197,0.0023749999999989058,0.031082999999987315,150000.031083,1
30,150,20,nested,False,True,30,0.008916999999997177,0.0025420000000220266,0.0024170000000045544,0.02904199999997914,150000.029042,1
30,150,20,nested,False,True,30,0.009415999999984326,0.0026250000000060947,0.0023339999999927308,0.02991700000001818,150000.029917,1
30,150,50,flat,False,True,30,0.013999999999986246,0.004249999999983434,0.0029579999999973516,0.03804099999998867,150000.038041,1
30,150,50,flat,False,True,30,0.013791999999984705,0.003916999999992177,0.0028750000000132836,0.037458999999989695,150000.037459,1
30,150,50,flat,False,True,30,0.012334000000002732,0.0030410000000091753,0.0027910000000019863,0.034082999999990315,150000.034083,1
30,150,50,flat,False,True,30,0.018582999999988692,0.0030419999999808933,0.002665999999984514,0.040375000000009154,150000.040375,1
30,150,50,flat,False,True,30,0.012041000000018176,0.0029579999999973516,0.0027089999999896364,0.03358400000000317,150000.033584,1
30,150,50,flat,False,True,30,0.011916000000000704,0.0028340000000071086,0.0027079999999901627,0.03337500000000215,150000.033375,1
30,150,50,flat,False,True,30,0.011707999999999164,0.002833000000007635,0.002665999999984514,0.03279200000000371,150000.032792,1
30,150,50,flat,False,True,30,0.01162499999998734,0.002833000000007635,0.0027079999999901627,0.03279200000000371,150000.032792,1
30,150,50,flat,False,True,30,0.011749999999977057,0.002833999999979353,0.0026670000000117433,0.03300000000000525,150000.033,1
30,150,50,flat,False,True,30,0.025708999999984883,0.003291000000016364,0.0026670000000117433,0.04745800000000022,150000.047458,1
30,150,50,nested,False,True,30,0.017583999999987165,0.004500000000018378,0.0030000000000030003,0.060792000000003954,150000.060792,1
30,150,50,nested,False,True,30,0.015166000000010893,0.003707999999991163,0.0029579999999973516,0.05645799999998147,150000.056458,1
30,150,50,nested,False,True,30,0.013875000000024285,0.0030000000000030003,0.002750000000023567,0.053207999999999034,150000.053208,1
30,150,50,nested,False,True,30,0.013583000000011447,0.003042000000008649,0.0027499999999958114,0.05258299999999494,150000.052583,1
30,150,50,nested,False,True,30,0.013334000000003732,0.002874999999985528,0.0027080000000179183,0.05187499999997902,150000.051875,1
30,150,50,nested,False,True,30,0.013458999999993448,0.002874999999985528,0.0027079999999901627,0.052083999999980035,150000.052084,1
30,150,50,nested,False,True,30,0.013458999999993448,0.0029169999999911767,0.0027079999999901627,0.05204100000000267,150000.052041,1
30,150,50,nested,False,True,30,0.013208000000014541,0.002833000000007635,0.0026670000000117433,0.05187500000000678,150000.051875,1
30,150,50,nested,False,True,30,0.013084000000024298,0.0029169999999911767,0.0027499999999958114,0.05170800000001141,150000.051708,1
30,150,50,nested,False,True,30,0.013249999999992434,0.0029169999999911767,0.0027499999999958114,0.05179199999999495,150000.051792,1
30,150,5,flat,False,True,30,0.004957999999999352,0.0023749999999989058,0.0023749999999989058,0.012083999999995543,150000.012084,10
30,150,5,flat,False,True,30,0.005834000000010109,0.002833000000007635,0.002250000000009189,0.013917000000002178,150000.013917,10
30,150,5,flat,False,True,30,0.004666999999985988,0.002250000000009189,0.0021250000000194724,0.011249999999990434,150000.01125,10
30,150,5,flat,False,True,30,0.00679200000000546,0.003874999999986528,0.0024580000000107294,0.01658299999998669,150000.016583,10
30,150,5,flat,False,True,30,0.005083000000016824,0.0024170000000045544,0.0022499999999814335,0.012082999999996069,150000.012083,10
30,150,5,flat,False,True,30,0.005208000000006541,0.002332999999993257,0.002165999999997892,0.012000000000012001,150000.012,10
30,150,5,flat,False,True,30,0.005915999999994703,0.003083999999986542,0.0023330000000210127,0.014374999999983151,150000.014375,10
30,150,5,flat,False,True,30,0.005042000000010649,0.0024170000000045544,0.0022080000000035405,0.012083000000023825,150000.012083,10
30,150,5,flat,False,True,30,0.005207999999978785,0.0024999999999886224,0.0022909999999876085,0.012708999999999637,150000.012709,10
30,150,5,flat,False,True,30,0.006749999999999812,0.003666999999984988,0.002416999999976799,0.016209000000017015,150000.016209,10
30,150,5,nested,False,True,30,0.007249999999986434,0.002959000000024581,0.0024580000000107294,0.019708999999978882,150000.019709,10
30,150,5,nested,False,True,30,0.006249999999985434,0.002332999999993257,0.002209000000003014,0.016791999999987706,150000.016792,10
30,150,5,nested,False,True,30,0.006083999999989542,0.0022909999999876085,0.0022080000000035405,0.016540999999981043,150000.016541,10
30,150,5,nested,False,True,30,0.0063329999999972575,0.0023750000000266613,0.002250000000009189,0.01716699999998461,150000.017167,10
30,150,5,nested,False,True,30,0.006207999999979785,0.0024170000000045544,0.0022920000000148377,0.016999999999989246,150000.017,10
30,150,5,nested,False,True,30,0.006791000000005987,0.0023749999999989058,0.0022080000000035405,0.017500000000003624,150000.0175,10
30,150,5,nested,False,True,30,0.005958000000000352,0.002250000000009189,0.0021250000000194724,0.016292000000001083,150000.016292,10
30,150,5,nested,False,True,30,0.008124999999997717,0.003707999999991163,0.0024589999999824474,0.02191700000001018,150000.021917,10
30,150,5,nested,False,True,30,0.007625000000011095,0.0028750000000132836,0.0025839999999999197,0.020334000000010732,150000.020334,10
30,150,5,nested,False,True,30,0.008290999999993609,0.003457999999983974,0.0024999999999886224,0.02166700000000299,150000.021667,10
30,150,20,flat,False,True,30,0.009167000000004366,0.0028340000000071086,0.0023749999999989058,0.02220899999999526,150000.022209,10
30,150,20,flat,False,True,30,0.007166000000002892,0.0024580000000107294,0.0022920000000148377,0.018666000000000516,150000.018666,10
30,150,20,flat,False,True,30,0.012958000000007353,0.005291999999990082,0.0029589999999968253,0.030334000000020733,150000.030334,10
30,150,20,flat,False,True,30,0.007874999999990528,0.0024999999999886224,0.0023749999999989058,0.020291999999977328,150000.020292,10
30,150,20,flat,False,True,30,0.007167000000002366,0.0024160000000050808,0.0022499999999814335,0.018542000000010272,150000.018542,10
30,150,20,flat,False,True,30,0.010374999999979151,0.003959000000025581,0.0027499999999958114,0.025708000000013165,150000.025708,10
30,150,20,flat,False,True,30,0.007165999999975137,0.0024589999999824474,0.0022920000000148377,0.018708000000006164,150000.018708,10
30,150,20,flat,False,True,30,0.007625000000011095,0.002459000000010203,0.0022909999999876085,0.019542000000011273,150000.019542,10
30,150,20,flat,False,True,30,0.007290999999992609,0.0024160000000050808,0.0022909999999876085,0.019167000000014367,150000.019167,10
30,150,20,flat,False,True,30,0.008750000000001812,0.003124999999992717,0.002416999999976799,0.022041999999999895,150000.022042,10
30,150,20,nested,False,True,30,0.010124999999999718,0.0027910000000019863,0.002500000000016378,0.031332999999994504,150000.031333,10
30,150,20,nested,False,True,30,0.010999999999983245,0.003209000000004014,0.002583000000000446,0.03400000000000625,150000.034,10
30,150,20,nested,False,True,30,0.009749999999975056,0.0029169999999911767,0.002541999999994271,0.03145799999998422,150000.031458,10
30,150,20,nested,False,True,30,0.012041000000018176,0.003707999999991163,0.00279200000000146,0.036541000000001045,150000.036541,10
30,150,20,nested,False,True,30,0.008541000000000798,0.0023749999999989058,0.002250000000009189,0.027916999999988423,150000.027917,10
30,150,20,nested,False,True,30,0.008542000000000272,0.0024170000000045544,0.002291999999987082,0.02766700000000899,150000.027667,10
30,150,20,nested,False,True,30,0.008332999999999258,0.0023749999999989058,0.002291999999987082,0.027582999999997693,150000.027583,10
30,150,20,nested,False,True,30,0.008499999999994623,0.0024170000000045544,0.002291999999987082,0.027791999999998707,150000.027792,10
30,150,20,nested,False,True,30,0.008999999999981245,0.0024999999999886224,0.0023339999999927308,0.028332999999991504,150000.028333,10
30,150,20,nested,False,True,30,0.008874999999991529,0.0024999999999886224,0.0022909999999876085,0.028832999999978126,150000.028833,10
30,150,50,flat,False,True,30,0.011249999999990434,0.0026670000000117433,0.002541999999994271,0.03162500000000734,150000.031625,10
30,150,50,flat,False,True,30,0.011291999999996083,0.0027499999999958114,0.0026250000000060947,0.03220800000000579,150000.032208,10
30,150,50,flat,False,True,30,0.011083999999994543,0.0027080000000179183,0.0025839999999999197,0.031458000000011976,150000.031458,10
30,150,50,flat,False,True,30,0.011167000000006366,0.0027089999999896364,0.0024999999999886224,0.031250000000010436,150000.03125,10
30,150,50,flat,False,True,30,0.011499999999997623,0.0027499999999958114,0.0026670000000117433,0.032082999999988315,150000.032083,10
30,150,50,flat,False,True,30,0.015749999999981057,0.004166999999999366,0.002915999999991703,0.04020800000001379,150000.040208,10
